Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
532554774,"Mar 29, 2016, 9:45:00 PM",Afternoon Ride,Ride,"",1500,5.31,,true,Ruby,,70.30670166015625,8.164660453796387,1500.0,1500.0,5310.830078125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
532555170,"Mar 30, 2016, 12:00:00 PM",Morning Ride,Ride,"",1140,4.98,,true,Ruby,,70.30670166015625,8.164660453796387,1140.0,1140.0,4988.97021484375,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
532555545,"Mar 30, 2016, 9:45:00 PM",Afternoon Ride,Ride,"",1500,5.31,,true,Ruby,,70.30670166015625,8.164660453796387,1500.0,1500.0,5310.830078125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
532556049,"Mar 31, 2016, 12:10:00 PM",Morning Ride,Ride,"",1140,4.98,,true,Crockett,,70.30670166015625,9.071849822998047,1140.0,1140.0,4988.97021484375,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
532558959,"Mar 31, 2016, 9:40:00 PM",Stopping #DownRiver,Ride,"",2100,7.88,,true,Crockett,,70.30670166015625,9.071849822998047,2100.0,2100.0,7885.7900390625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
533992847,"Apr 2, 2016, 12:36:07 PM",Tabora Farms Spring Fever,Ride,"All the pain, all the reward",38407,129.13,665,false,Ruby,activities/586762245.fit.gz,70.30670166015625,8.164660453796387,38407.0,19973.0,129138.0,15.100000381469727,,1061.0,,10.0,211.1999969482422,39.599998474121094,-0.020443299785256386,,,,,178.0,176.70599365234375,,105.89099884033203,,,9.0,665.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
539600958,"Apr 8, 2016, 7:18:17 PM",Dirt Date. Mother Nature wants the Belmont back.,Ride,Wear eye protection #protip,7640,19.18,,false,Stumpjumper,activities/592485614.fit.gz,70.30670166015625,13.154199600219727,7640.0,5356.0,19182.5,9.899999618530273,,267.0,,-27.0,29.600000381469727,44.0,-0.08028150349855423,,,,,,,,110.78700256347656,,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
542236010,"Apr 11, 2016, 11:41:32 AM",Families that commute together...,Ride,Get to work on time more?,9431,5.82,,true,Crockett,activities/542236010.gpx,70.30670166015625,9.071849822998047,9431.0,1306.0,5820.2001953125,10.399999618530273,,14.04640007019043,,11.800000190734863,30.299999237060547,4.800000190734863,-0.30067700147628784,,,,,,,,89.5719985961914,130.43385314941406,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
543101117,"Apr 12, 2016, 12:22:01 PM",More wet than I expected,Ride,,3359,10.36,,true,Ruby with Chariot Trailer,activities/543101117.gpx,70.30670166015625,21.63640022277832,3359.0,2675.0,10364.5,14.699999809265137,,12.908300399780273,,-0.20000000298023224,30.600000381469727,34.20000076293945,-0.1775290071964264,,,,,,,,63.064300537109375,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864437.0,,,,,,,,,,,
543702427,"Apr 12, 2016, 9:37:13 PM",Pizza,Ride,,10138,37.76,,false,Ruby,activities/543702427.gpx,70.30670166015625,8.164660453796387,10138.0,6274.0,37761.6015625,14.399999618530273,,425.30999755859375,,2.700000047683716,129.60000610351562,31.700000762939453,-0.009533490054309368,,,,,,,,140.19200134277344,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
543760356,"Apr 13, 2016, 1:34:14 AM",Night Ride,Ride,,1781,4.95,,false,Ruby,activities/543760356.gpx,70.30670166015625,8.164660453796387,1781.0,1398.0,4953.39990234375,13.199999809265137,,34.40439987182617,,8.600000381469727,43.5,15.0,0.4300079941749573,,,,,,,,72.52490234375,113.04963684082031,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
544072764,"Apr 13, 2016, 12:11:14 PM",Business dress big wheels,Ride,,1204,5.16,,true,Stumpjumper,activities/544072764.gpx,70.30670166015625,13.154199600219727,1204.0,984.0,5166.7001953125,10.699999809265137,,28.8125,,2.5999999046325684,32.70000076293945,41.70000076293945,-0.15677300095558167,,,,,,,,169.62899780273438,186.1101531982422,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
544269388,"Apr 13, 2016, 4:26:22 PM",Traffic pace,Ride,,947,3.34,,true,Stumpjumper,activities/544269388.gpx,70.30670166015625,13.154199600219727,947.0,898.0,3348.300048828125,14.5,,12.699999809265137,,0.0,17.100000381469727,17.5,-0.11349000036716461,,,,,,,,90.51380157470703,90.62875366210938,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
544636514,"Apr 13, 2016, 9:50:33 PM",That's a wrap,Ride,,3260,2.63,,true,Stumpjumper,activities/544636514.gpx,70.30670166015625,13.154199600219727,3260.0,1008.0,2631.39990234375,9.899999618530273,,10.925000190734863,,11.899999618530273,23.100000381469727,2.0,0.2508170008659363,,,,,,,,95.65570068359375,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
546008463,"Apr 15, 2016, 10:28:44 AM",Guy Friday,Ride,#girlfriday #coffeeride,7672,29.64,,true,Ruby,activities/546008463.gpx,70.30670166015625,8.164660453796387,7672.0,5431.0,29648.599609375,16.600000381469727,,156.04299926757812,,0.0,89.19999694824219,22.5,-0.05902469903230667,,,,,,,,109.18499755859375,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
549149950,"Apr 18, 2016, 12:05:06 PM",Morning Ride,Ride,"",2054,5.91,,true,Stumpjumper with Chariot Trailer,activities/549149950.gpx,70.30670166015625,26.625900268554688,2054.0,1616.0,5910.0,12.0,,0.0,,11.800000190734863,30.600000381469727,5.5,-0.2961080074310303,,,,,,,,103.73799896240234,186.91928100585938,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1881837.0,,,,,,,,,,,
549747638,"Apr 18, 2016, 10:39:55 PM",via camp,Ride,,9184,9.79,,true,Stumpjumper,activities/549747638.gpx,70.30670166015625,13.154199600219727,9184.0,2372.0,9792.900390625,12.199999809265137,,40.58869934082031,,1.0,31.200000762939453,15.0,0.17768000066280365,,,,,,,,124.6760025024414,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
551209417,"Apr 20, 2016, 12:09:06 PM",Morning Ride,Ride,"",2092,6.21,,true,Crockett with Chariot Trailer,activities/551209417.gpx,70.30670166015625,22.543500900268555,2092.0,1595.0,6211.7001953125,18.899999618530273,,0.0,,11.800000190734863,32.099998474121094,5.300000190734863,-0.28172600269317627,,,,,,,,89.71659851074219,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214796.0,,,,,,,,,,,
551828172,"Apr 20, 2016, 9:42:47 PM",Afternoon Ride,Ride,,2603,6.39,,true,Crockett with Chariot Trailer,activities/551828172.gpx,70.30670166015625,22.543500900268555,2603.0,1863.0,6392.7998046875,13.199999809265137,,19.51569938659668,,11.899999618530273,31.5,3.700000047683716,0.27374500036239624,,,,,,,,87.33920288085938,181.42491149902344,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214796.0,,,,,,,,,,,
553279619,"Apr 22, 2016, 10:30:02 AM",Coffee no coffee,Ride,#coffeeride,5256,28.58,,true,Crockett,activities/553279619.gpx,70.30670166015625,9.071849822998047,5256.0,4608.0,28583.599609375,16.100000381469727,,135.64300537109375,,0.0,89.0999984741211,27.899999618530273,-0.06262329965829849,,,,,,,,175.93600463867188,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
553552234,"Apr 22, 2016, 4:38:55 PM",Around,Ride,,5360,4.92,,true,Crockett,activities/553552234.gpx,70.30670166015625,9.071849822998047,5360.0,1302.0,4922.39990234375,13.600000381469727,,14.912500381469727,,6.400000095367432,21.799999237060547,4.400000095367432,0.2112790048122406,,,,,,,,94.55940246582031,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
555951604,"Apr 24, 2016, 2:06:04 PM",Quarryvile hills and hills,Ride,Hit all the gravel <3,17801,88.03,,false,Ruby,activities/609479487.fit.gz,65.7708969116211,8.164660453796387,17801.0,14376.0,88029.296875,17.399999618530273,,1661.0,,21.0,264.6000061035156,35.099998474121094,0.0036351499147713184,,,,,,,,128.63099670410156,2061.857177734375,,17.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
563015670,"May 2, 2016, 12:08:39 PM",Morning Ride,Ride,Still hoping to use the big wheels after work...,2332,6.03,,true,Stumpjumper with Chariot Trailer,activities/563015670.gpx,65.7708969116211,26.625900268554688,2332.0,1674.0,6033.60009765625,18.299999237060547,,0.0,,11.800000190734863,30.799999237060547,5.0,-0.2933570146560669,,,,,,,,91.26300048828125,170.3433074951172,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1881837.0,,,,,,,,,,,
563052432,"Apr 29, 2016, 10:41:33 AM",Coffee with a side of teaching,Ride,"",7494,27.40,,true,Ruby,activities/616780450.fit.gz,65.7708969116211,8.164660453796387,7494.0,5023.0,27402.0,12.0,,163.0,,-52.599998474121094,37.79999923706055,40.0,-0.16422200202941895,,,,,,,,68.24109649658203,382.1941833496094,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
563053795,"Apr 30, 2016, 12:49:47 PM","Sheroes, V.V.like, fuzzy ponies and boss weather to boot",Ride,Rolling and scheming only lacking a 6th female to complete this nice tight pack.,20448,74.92,,false,Ruby,activities/616781809.fit.gz,65.7708969116211,8.164660453796387,20448.0,11826.0,74927.796875,13.399999618530273,,765.0,,-40.599998474121094,64.4000015258789,44.400001525878906,0.06726480275392532,,,,,,,,102.59700012207031,1352.843017578125,,12.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
563059861,"Apr 29, 2016, 4:40:00 PM",#GirlFriday,Ride,"",1140,4.66,,true,Ruby,,65.7708969116211,8.164660453796387,1140.0,1140.0,4667.10009765625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
564052645,"May 2, 2016, 10:10:11 PM",Put an assault on my legs and won the forecast game last night,Ride,Direct train #tothewoods #ridgeontherise #donotpassgo MTBing in my mind,8415,42.49,,true,Stumpjumper,activities/617804858.fit.gz,65.7708969116211,13.154199600219727,8415.0,7102.0,42498.30078125,14.100000381469727,,350.0,,-4.199999809265137,102.4000015258789,21.700000762939453,0.05317860096693039,,,,,,,,178.77000427246094,1415.63134765625,,13.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
570105477,"May 8, 2016, 6:33:43 PM",Afternoon Ride,Ride,"Battled wind, an empty belly and weak legs out, but the gorgeous day prevailed.",12898,59.26,,false,Ruby,activities/624062602.fit.gz,65.7708969116211,8.164660453796387,12898.0,9026.0,59266.80078125,16.200000762939453,,669.0,,18.600000381469727,95.19999694824219,42.29999923706055,-0.011811000294983387,,,,,,,,116.91300201416016,,,22.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
582159928,"May 20, 2016, 9:45:00 AM",More enlightened Belmont Bike to Work,Ride,"Without a doubt PR'd the Chamounix Climb today, and only Meesh and those deer witnessed it ;)",9000,22.85,,true,Stumpjumper,,65.7708969116211,13.154199600219727,9000.0,9000.0,22852.69921875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
583066673,"May 20, 2016, 9:40:00 PM",Less exciting bike from work day commute,Ride,"No trailer, met the fam.",1140,4.66,,true,Stumpjumper,,65.7708969116211,13.154199600219727,1140.0,1140.0,4667.10009765625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
583069965,"May 11, 2016, 1:52:07 AM",Morning road follies with Alexa.,Ride,"Moving time was Wednesday morning 5/11, but Garmin must've been on the night before.",35856,29.65,,true,Ruby,activities/637417509.fit.gz,65.7708969116211,8.164660453796387,35856.0,4861.0,29651.5,12.800000190734863,,315.0,,-63.20000076293945,105.19999694824219,50.0,0.04721510037779808,,,,,,,,98.13369750976562,531.8861083984375,,10.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
583070364,"May 14, 2016, 2:09:13 PM",Some skills work - TakeAimCycling women's mtb clinic w/ Harlan and Hillary and some boss females,Ride,Somewhere in there might be standing time after I railed a tree and put my helmet to work for real. #stokedinstokesvillewithstokesonspokes,25391,17.23,,false,Stumpjumper,activities/637417950.fit.gz,65.7708969116211,13.154199600219727,25391.0,7447.0,17231.69921875,9.100000381469727,,162.0,,467.0,540.7999877929688,43.20000076293945,-0.14624199271202087,,,,,,,,48.10559844970703,399.4402770996094,,20.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
583070397,"May 14, 2016, 9:39:12 PM",TakeAimCycling women's mtb clinic crew finds some flow,Ride,"Glorious, open and swoopy trails I wish I could ride every week, with some cat 4 gravel climbs.",8236,21.05,,false,Stumpjumper,activities/637417983.fit.gz,65.7708969116211,13.154199600219727,8236.0,5523.0,21051.19921875,11.800000190734863,,376.0,,447.79998779296875,728.4000244140625,44.29999923706055,-0.04560310021042824,,,,,,,,104.81099700927734,,,10.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
583082510,"May 15, 2016, 1:18:45 PM",What some of the TakeAimCycling women's mtb clinic looked like... testing...,Ride,"Definitely lost battery power at some point, but this was just some of the field work and maybe near circuit trails over the weekend in Stokesville.",5725,7.07,,false,Stumpjumper,activities/637430701.fit.gz,65.7708969116211,13.154199600219727,5725.0,2569.0,7069.2001953125,7.400000095367432,,185.0,,498.79998779296875,538.5999755859375,47.5,-0.5064219832420349,,,,,,,,73.29969787597656,209.96221923828125,,12.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
583095094,"Apr 15, 2016, 4:45:00 PM",Afternoon Ride,Ride,"",1140,4.66,,true,Ruby,,65.7708969116211,8.164660453796387,1140.0,1140.0,4667.10009765625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
583097543,"Apr 11, 2016, 9:40:00 PM",Afternoon Ride,Ride,"",1140,4.66,,true,Crockett with Chariot Trailer,,65.7708969116211,22.543500900268555,1140.0,1140.0,4667.10009765625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214796.0,,,,,,,,,,,
587165372,"May 24, 2016, 9:58:11 PM",Pizza May Challenge Harts Ln,Ride,My strategy was survival and churning out the remainder of the cold that's had a strangle hold.,16522,46.78,,false,Ruby,activities/641648385.fit.gz,65.7708969116211,8.164660453796387,16522.0,6592.0,46781.1015625,17.299999237060547,,675.0,,-34.599998474121094,72.19999694824219,44.70000076293945,0.10602600127458572,,,,,,,,145.0749969482422,1066.3128662109375,,20.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
589587475,"May 27, 2016, 9:52:27 AM",Honeysuckle Humid | Cover yer skin,Ride,"",5661,16.38,178,false,Stumpjumper,activities/644139841.fit.gz,65.7708969116211,13.154199600219727,5661.0,5369.0,16386.69921875,10.199999809265137,,130.20799255371094,,2.700000047683716,59.099998474121094,31.5,0.0,,,,,189.0,147.72900390625,,91.03559875488281,544.9786987304688,,,178.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
589668675,"May 27, 2016, 1:13:06 PM",Morning Ride,Ride,,1067,3.95,7,false,Ruby,activities/644221825.fit.gz,65.7708969116211,8.164660453796387,1067.0,947.0,3955.39990234375,9.199999809265137,,0.0,,5.699999809265137,30.299999237060547,2.0999999046325684,-0.48288416862487793,,,,,151.0,125.24945831298828,,43.00431823730469,45.40845489501953,,,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
590035525,"May 27, 2016, 8:08:37 PM",Afternoon Ride,Ride,,736,2.86,23,false,Ruby,activities/644599784.fit.gz,65.7708969116211,8.164660453796387,736.0,717.0,2865.0,6.900000095367432,,24.719999313354492,,5.699999809265137,31.200000762939453,5.699999809265137,0.7609080076217651,,,,,167.0,136.4770050048828,,63.70869827270508,50.9322395324707,,,23.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
592216356,"May 29, 2016, 1:52:28 PM","Morning Ride, Raystown",Ride,"",11731,28.42,286,false,Stumpjumper,activities/646851761.fit.gz,65.7708969116211,13.154199600219727,11731.0,8586.0,28421.599609375,13.600000381469727,,452.6180114746094,,245.8000030517578,395.70001220703125,27.5,-0.005629519931972027,,,,,182.0,153.82000732421875,,108.33699798583984,1037.15234375,,,286.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
593582635,"May 30, 2016, 1:57:31 PM",Being in the woods and skills in the quarry with Kate,Ride,"",8853,16.11,,false,Stumpjumper,activities/648272100.fit.gz,65.7708969116211,13.154199600219727,8853.0,5431.0,16113.900390625,13.300000190734863,,298.0,,242.39999389648438,385.6000061035156,45.5,-0.0012411599745973945,,,,,,,,82.68579864501953,500.709228515625,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
599318280,"Jun 5, 2016, 12:20:29 PM",Morning Run w/ MichaelRR,Run,"",3233,6.28,34,false,,activities/654171150.fit.gz,65.7708969116211,,3233.0,2913.0,6283.7001953125,4.699999809265137,,27.5,,3.0,31.200000762939453,19.600000381469727,0.37557488679885864,,,92.0,76.25910186767578,175.0,138.76683044433594,,,520.0697631835938,,,34.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599366139,"Jun 2, 2016, 2:16:58 PM",Morning Run,Run,,5396,3.68,160,false,,activities/654170838.fit.gz,65.7708969116211,,5396.0,5390.0,3688.60009765625,2.799999952316284,,13.218899726867676,,171.0,184.39999389648438,8.199999809265137,0.07319849729537964,,,122.0,66.25990295410156,151.0,95.89450073242188,,,,,,160.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602542418,"Jun 8, 2016, 9:21:56 AM",Backwards morning,Ride,"",7076,20.66,90,false,Stumpjumper,activities/657505205.fit.gz,65.7708969116211,13.154199600219727,7076.0,6576.0,20660.0,13.399999618530273,,168.01571655273438,,0.0,72.9000015258789,33.5,0.0077444338239729404,,,,,168.0,139.95358276367188,,88.10365295410156,,,,90.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
602627305,"Jun 8, 2016, 11:55:00 AM",Morning Ride,Ride,"",1740,5.95,,true,Ruby,,65.7708969116211,8.164660453796387,1740.0,1740.0,5954.56982421875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
604432477,"Jun 9, 2016, 10:12:17 PM","""racer"" in Belmont might have lapped a chipmunk",Ride,"",4262,9.80,,false,Stumpjumper,activities/659492560.fit.gz,65.7708969116211,13.154199600219727,4262.0,2695.0,9807.0,10.0,,142.0,,-7.0,30.200000762939453,50.0,0.0999286025762558,,,,,,,,110.66000366210938,,,19.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
604448281,"Jun 8, 2016, 9:40:00 PM",Afternoon Ride +1,Ride,"",1680,5.95,,true,Ruby with Chariot Trailer,,65.7708969116211,21.63640022277832,1680.0,1680.0,5954.56982421875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1864437.0,,,,,,,,,,,
606061007,"Jun 10, 2016, 11:49:40 AM",Morning Ride,Ride,,1121,4.22,31,false,Ruby,activities/661191986.fit.gz,65.7708969116211,8.164660453796387,1121.0,955.0,4220.5,9.899999618530273,,0.0,,5.900000095367432,30.200000762939453,6.699999809265137,-0.3933179974555969,,,,,155.0,126.34300231933594,,41.7859001159668,,,,31.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
606061188,"Jun 10, 2016, 9:15:07 PM",Afternoon Ride,Ride,,1344,4.08,6,false,Ruby,activities/661192194.fit.gz,65.7708969116211,8.164660453796387,1344.0,1024.0,4080.199951171875,11.5,,18.84000015258789,,12.0,31.200000762939453,3.799999952316284,0.41909709572792053,,,,,167.0,120.9068374633789,,49.85926818847656,56.92735290527344,,,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
606062203,"Jun 11, 2016, 1:10:32 PM",Werkin on being 1 w/ bike like Naomi #logspo,Ride,#shero #fitspo #logso #logspiration #fireandivy #makeitoutalive #campanobreakawaymtbcx I PRd pump track connector to avoid the creep lighting fires back there,12263,24.19,254,false,Stumpjumper,activities/661193143.fit.gz,65.7708969116211,13.154199600219727,12263.0,10227.0,24192.5,10.300000190734863,,225.0259552001953,,2.700000047683716,73.69999694824219,30.0,-0.003720161272212863,,,,,179.0,149.29766845703125,,68.78942108154297,,,,254.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
606095783,"Jun 8, 2016, 9:45:55 PM",Afternoon Ride,Ride,,6810,5.42,72,false,Ruby,activities/661191894.fit.gz,65.7708969116211,8.164660453796387,6810.0,2179.0,5425.2998046875,7.199999809265137,,18.68000030517578,,12.0,31.5,7.300000190734863,0.3188759982585907,,,,,152.0,105.18399810791016,,20.901100158691406,,,,72.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
608005865,"Jun 13, 2016, 12:21:56 PM",Legs need easy spin but momming instead,Ride,,2526,6.70,,true,Crockett with Chariot Trailer,activities/608005865.gpx,65.7708969116211,22.543500900268555,2526.0,1711.0,6701.89990234375,16.600000381469727,,11.449999809265137,,11.800000190734863,30.600000381469727,5.199999809265137,-0.2611199915409088,,,,,,,,87.70220184326172,167.315185546875,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214796.0,,,,,,,,,,,
608464552,"Jun 13, 2016, 9:44:37 PM",Running lazy tire psi into wind,Ride,,1225,4.98,,true,Crockett,activities/608464552.gpx,65.7708969116211,9.071849822998047,1225.0,992.0,4980.2001953125,9.800000190734863,,20.120800018310547,,11.899999618530273,32.099998474121094,3.0999999046325684,0.35139200091362,,,,,,,,112.16200256347656,124.06014251708984,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2214782.0,,,,,,,,,,,
608562436,"Jun 13, 2016, 10:25:02 PM",Evening spin seduced to 20mi by the scent of Black Locust,Ride,"",7825,33.61,87,false,Ruby,activities/663801501.fit.gz,65.7708969116211,8.164660453796387,7825.0,5956.0,33617.6015625,12.100000381469727,,235.89999389648438,,0.0,98.80000305175781,33.29999923706055,0.0002974632370751351,,,,,179.0,139.3701629638672,,86.6716537475586,575.58154296875,,,87.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
614607215,"Jun 18, 2016, 5:13:08 PM",Bhiking with rocks nearly threw in the towel,Ride,"",2393,1.89,12,false,Stumpjumper,activities/670106449.fit.gz,65.7708969116211,13.154199600219727,2393.0,1460.0,1889.800048828125,8.800000190734863,,14.04444408416748,,226.6999969482422,266.20001220703125,14.199999809265137,-1.5557202100753784,,,,,171.0,126.69414520263672,,28.833694458007812,46.93838119506836,,,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
614607559,"Jun 18, 2016, 5:55:10 PM",Stuck it out for some riding and bhiking,Ride,"",5572,9.04,69,false,Stumpjumper,activities/670106779.fit.gz,65.7708969116211,13.154199600219727,5572.0,4568.0,9047.2001953125,8.800000190734863,,251.53562927246094,,154.89999389648438,294.6000061035156,25.399999618530273,0.6256079077720642,,,,,171.0,140.70166015625,,72.67648315429688,,,,69.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1864416.0,,,,,,,,,,,
619686840,"Jun 24, 2016, 10:35:55 AM",Coffee and friends,Ride,"",7157,24.45,143,false,Ruby,activities/675434700.fit.gz,65.7708969116211,8.164660453796387,7157.0,4308.0,24458.900390625,12.0,,148.0,,224.39999389648438,312.6000061035156,28.0,-0.04006719961762428,,,,,176.0,128.2449951171875,,79.48889923095703,381.8185729980469,,,143.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
619686891,"Jun 24, 2016, 12:41:55 PM",Morning Ride,Ride,"",1078,4.90,14,true,Ruby,activities/675434753.fit.gz,65.7708969116211,8.164660453796387,1078.0,925.0,4900.7998046875,15.199999809265137,,7.0,,16.200000762939453,43.0,11.300000190734863,-0.5142017602920532,,,,,166.0,138.6670379638672,,66.22570037841797,68.30352783203125,,,14.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,234390.0,,,,,,,,,,,
